driver_id,lap_number,stint_lap,compound,last_lap_time_s,rolling_lap_time_s,gap_ahead_s,gap_behind_s,position,pit_window_start_lap,pit_window_end_lap,pit_window_center_lap
ALB,1,0,MEDIUM,,,,,,7.0,7.0,7.0
ALB,2,0,MEDIUM,97.553,97.553,,,,7.0,7.0,7.0
ALB,3,0,MEDIUM,95.986,96.7695,,,,7.0,7.0,7.0
ALB,4,0,MEDIUM,95.553,96.36399999999999,,,,7.0,7.0,7.0
ALB,5,0,MEDIUM,95.59,95.70966666666668,,,,7.0,7.0,7.0
ALB,6,0,MEDIUM,95.977,95.70666666666666,,,,7.0,7.0,7.0
ALB,7,0,MEDIUM,131.613,107.72666666666667,,,,,,
ALB,8,1,HARD,179.983,135.85766666666666,,,,,,
ALB,9,2,HARD,145.427,152.341,,,,,,
ALB,10,3,HARD,100.318,141.90933333333334,,,,,,
ALB,11,4,HARD,96.232,113.99233333333332,,,,,,
ALB,12,5,HARD,95.441,97.33033333333333,,,,,,
ALB,13,6,HARD,95.213,95.62866666666666,,,,,,
ALB,14,7,HARD,95.181,95.27833333333332,,,,,,
ALB,15,8,HARD,95.533,95.30900000000001,,,,,,
ALB,16,9,HARD,96.47,95.728,,,,,,
ALB,17,10,HARD,97.029,96.344,,,,,,
ALB,18,11,HARD,95.608,96.36899999999999,,,,,,
ALB,19,12,HARD,95.064,95.90033333333334,,,,,,
ALB,20,13,HARD,95.278,95.31666666666666,,,,,,
ALB,21,14,HARD,94.82,95.05399999999999,,,,,,
ALB,22,15,HARD,96.016,95.37133333333334,,,,,,
ALB,23,16,HARD,95.363,95.39966666666668,,,,,,
ALB,24,17,HARD,95.967,95.782,,,,,,
ALB,25,18,HARD,96.124,95.818,,,,,,
ALB,26,19,HARD,96.633,96.24133333333333,,,,,,
ALB,27,20,HARD,96.127,96.29466666666667,,,,,,
ALB,28,21,HARD,96.166,96.30866666666667,,,,,,
ALB,29,22,HARD,95.687,95.99333333333334,,,,,,
ALB,30,23,HARD,96.135,95.996,,,,,,
ALB,31,24,HARD,95.84,95.88733333333334,,,,,,
ALB,32,25,HARD,95.621,95.86533333333334,,,,,,
ALB,33,26,HARD,95.221,95.56066666666668,,,,,,
ALB,34,27,HARD,94.524,95.122,,,,,,
ALB,35,28,HARD,95.05,94.93166666666667,,,,,,
ALB,36,29,HARD,93.987,94.52033333333333,,,,,,
ALB,37,30,HARD,93.939,94.32533333333333,,,,,,
ALB,38,31,HARD,93.673,93.86633333333333,,,,,,
ALB,39,32,HARD,93.504,93.70533333333333,,,,,,
ALB,40,33,HARD,93.424,93.53366666666666,,,,,,
ALB,41,34,HARD,93.75,93.55933333333333,,,,,,
ALB,42,35,HARD,92.85,93.34133333333334,,,,,,
ALB,43,36,HARD,92.994,93.198,,,,,,
ALB,44,37,HARD,92.997,92.947,,,,,,
ALB,45,38,HARD,92.564,92.85166666666667,,,,,,
ALB,46,39,HARD,92.54,92.70033333333333,,,,,,
ALB,47,40,HARD,93.858,92.98733333333332,,,,,,
ALB,48,41,HARD,92.711,93.03633333333335,,,,,,
ALB,49,42,HARD,92.56,93.043,,,,,,
ALB,50,43,HARD,92.307,92.526,,,,,,
ALO,1,0,MEDIUM,,,,,,7.0,7.0,7.0
ALO,2,0,MEDIUM,95.724,95.724,,,,7.0,7.0,7.0
ALO,3,0,MEDIUM,94.439,95.0815,,,,7.0,7.0,7.0
ALO,4,0,MEDIUM,94.746,94.96966666666667,,,,7.0,7.0,7.0
ALO,5,0,MEDIUM,94.512,94.56566666666667,,,,7.0,7.0,7.0
ALO,6,0,MEDIUM,94.48,94.57933333333334,,,,7.0,7.0,7.0
ALO,7,0,MEDIUM,126.883,105.29166666666667,,,,,,
ALO,8,1,HARD,185.292,135.55166666666665,,,,,,
ALO,9,2,HARD,154.968,155.71433333333331,,,,,,
ALO,10,3,HARD,97.296,145.852,,,,,,
ALO,11,4,HARD,94.53,115.598,,,,,,
ALO,12,5,HARD,94.735,95.52033333333334,,,,,,
ALO,13,6,HARD,94.664,94.64299999999999,,,,,,
ALO,14,7,HARD,94.877,94.75866666666667,,,,,,
ALO,15,8,HARD,94.678,94.73966666666666,,,,,,
ALO,16,9,HARD,94.773,94.776,,,,,,
ALO,17,10,HARD,94.695,94.71533333333332,,,,,,
ALO,18,11,HARD,94.651,94.70633333333332,,,,,,
ALO,19,12,HARD,94.576,94.64066666666666,,,,,,
ALO,20,13,HARD,94.39,94.53899999999999,,,,,,
ALO,21,14,HARD,94.378,94.448,,,,,,
ALO,22,15,HARD,94.173,94.31366666666668,,,,,,
ALO,23,16,HARD,93.958,94.16966666666667,,,,,,
ALO,24,17,HARD,94.033,94.05466666666666,,,,,,
ALO,25,18,HARD,93.89,93.96033333333332,,,,,,
ALO,26,19,HARD,93.841,93.92133333333334,,,,,,
ALO,27,20,HARD,93.58,93.77033333333333,,,,,,
ALO,28,21,HARD,93.863,93.76133333333333,,,,,,
ALO,29,22,HARD,93.682,93.70833333333333,,,,,,
ALO,30,23,HARD,93.493,93.67933333333333,,,,,,
ALO,31,24,HARD,93.67,93.61500000000001,,,,,,
ALO,32,25,HARD,93.398,93.52033333333333,,,,,,
ALO,33,26,HARD,93.452,93.50666666666666,,,,,,
ALO,34,27,HARD,93.261,93.37033333333333,,,,,,
ALO,35,28,HARD,93.395,93.36933333333333,,,,,,
ALO,36,29,HARD,93.014,93.22333333333331,,,,,,
ALO,37,30,HARD,93.116,93.175,,,,,,
ALO,38,31,HARD,92.937,93.02233333333334,,,,,,
ALO,39,32,HARD,92.692,92.915,,,,,,
ALO,40,33,HARD,92.427,92.68533333333333,,,,,,
ALO,41,34,HARD,92.662,92.59366666666666,,,,,,
ALO,42,35,HARD,92.41,92.49966666666667,,,,,,
ALO,43,36,HARD,92.387,92.48633333333333,,,,,,
ALO,44,37,HARD,92.474,92.42366666666668,,,,,,
ALO,45,38,HARD,92.413,92.42466666666667,,,,,,
ALO,46,39,HARD,92.641,92.50933333333334,,,,,,
ALO,47,40,HARD,92.579,92.54433333333333,,,,,,
ALO,48,41,HARD,92.629,92.61633333333333,,,,,,
ALO,49,42,HARD,92.389,92.53233333333333,,,,,,
ALO,50,43,HARD,92.779,92.599,,,,,,
BEA,1,0,SOFT,,,,,,7.0,7.0,7.0
BEA,2,0,SOFT,97.415,97.415,,,,7.0,7.0,7.0
BEA,3,0,SOFT,95.515,96.465,,,,7.0,7.0,7.0
BEA,4,0,SOFT,95.645,96.19166666666666,,,,7.0,7.0,7.0
BEA,5,0,SOFT,95.593,95.58433333333333,,,,7.0,7.0,7.0
BEA,6,0,SOFT,96.122,95.78666666666668,,,,7.0,7.0,7.0
BEA,7,0,SOFT,131.168,107.62766666666668,,,,,,
BEA,8,1,HARD,179.588,135.626,,,,,,
BEA,9,2,HARD,147.117,152.62433333333334,,,,,,
BEA,10,3,HARD,98.427,141.71066666666667,,,,,,
BEA,11,4,HARD,95.645,113.72966666666666,,,,,,
BEA,12,5,HARD,94.907,96.32633333333332,,,,,,
BEA,13,6,HARD,95.153,95.235,,,,,,
BEA,14,7,HARD,95.479,95.17966666666666,,,,,,
BEA,15,8,HARD,95.118,95.25,,,,,,
BEA,16,9,HARD,94.715,95.104,,,,,,
BEA,17,10,HARD,94.681,94.83800000000001,,,,,,
BEA,18,11,HARD,95.27,94.88866666666667,,,,,,
BEA,19,12,HARD,95.616,95.18900000000001,,,,,,
BEA,20,13,HARD,94.828,95.238,,,,,,
BEA,21,14,HARD,94.368,94.93733333333334,,,,,,
BEA,22,15,HARD,94.559,94.585,,,,,,
BEA,23,16,HARD,94.128,94.35166666666667,,,,,,
BEA,24,17,HARD,93.966,94.21766666666667,,,,,,
BEA,25,18,HARD,93.924,94.00600000000001,,,,,,
BEA,26,19,HARD,93.788,93.89266666666667,,,,,,
BEA,27,20,HARD,93.808,93.83999999999999,,,,,,
BEA,28,21,HARD,93.639,93.745,,,,,,
BEA,29,22,HARD,93.379,93.60866666666668,,,,,,
BEA,30,23,HARD,93.771,93.59633333333333,,,,,,
BEA,31,24,HARD,93.446,93.532,,,,,,
BEA,32,25,HARD,93.086,93.43433333333333,,,,,,
BEA,33,26,HARD,93.551,93.36099999999999,,,,,,
BEA,34,27,HARD,93.256,93.29766666666667,,,,,,
BEA,35,28,HARD,93.266,93.35766666666666,,,,,,
BEA,36,29,HARD,93.053,93.19166666666666,,,,,,
BEA,37,30,HARD,93.052,93.12366666666667,,,,,,
BEA,38,31,HARD,92.708,92.93766666666666,,,,,,
BEA,39,32,HARD,92.756,92.83866666666667,,,,,,
BEA,40,33,HARD,92.607,92.69033333333334,,,,,,
BEA,41,34,HARD,92.691,92.68466666666666,,,,,,
BEA,42,35,HARD,92.656,92.65133333333334,,,,,,
BEA,43,36,HARD,92.672,92.673,,,,,,
BEA,44,37,HARD,92.322,92.55,,,,,,
BEA,45,38,HARD,92.613,92.53566666666666,,,,,,
BEA,46,39,HARD,92.749,92.56133333333332,,,,,,
BEA,47,40,HARD,92.583,92.64833333333333,,,,,,
BEA,48,41,HARD,92.262,92.53133333333334,,,,,,
BEA,49,42,HARD,92.484,92.443,,,,,,
BEA,50,43,HARD,92.186,92.31066666666668,,,,,,
BOT,1,0,SOFT,,,,,,7.0,7.0,7.0
BOT,2,0,SOFT,98.474,98.474,,,,7.0,7.0,7.0
BOT,3,0,SOFT,96.966,97.72,,,,7.0,7.0,7.0
BOT,4,0,SOFT,96.417,97.28566666666666,,,,7.0,7.0,7.0
BOT,5,0,SOFT,96.244,96.54233333333333,,,,7.0,7.0,7.0
BOT,6,0,SOFT,96.225,96.29533333333332,,,,7.0,7.0,7.0
BOT,7,0,SOFT,133.58,108.68299999999999,,,,35.0,35.0,35.0
BOT,8,1,HARD,177.332,135.71233333333333,,,,35.0,35.0,35.0
BOT,9,2,HARD,141.83,150.91400000000002,,,,35.0,35.0,35.0
BOT,10,3,HARD,100.082,139.74800000000002,,,,35.0,35.0,35.0
BOT,11,4,HARD,96.456,112.78933333333333,,,,35.0,35.0,35.0
BOT,12,5,HARD,95.827,97.455,,,,35.0,35.0,35.0
BOT,13,6,HARD,95.447,95.91000000000001,,,,35.0,35.0,35.0
BOT,14,7,HARD,95.424,95.56599999999999,,,,35.0,35.0,35.0
BOT,15,8,HARD,95.721,95.53066666666666,,,,35.0,35.0,35.0
